mole fraction,chemical potential
0.6000000000000003,-3077.2181744172153
0.6001000000000004,-3077.9769245200387
0.6100000000000003,-3154.9955445411824
0.6101000000000004,-3155.7735103999826
0.6200000000000003,-3234.7933560940232
0.6201000000000004,-3235.5915363535596
0.6300000000000003,-3316.7193867337933
0.6301000000000004,-3317.538859969958
0.6400000000000003,-3400.8902749252034
0.6401000000000004,-3401.732208409601
0.6500000000000004,-3487.4325186878264
0.6501000000000005,-3488.298178387607
0.6600000000000004,-3576.48361915342
0.6601000000000005,-3577.3743811813583
0.6700000000000004,-3668.193394882074
0.6701000000000005,-3669.1107586568296
0.6800000000000004,-3762.7254984795773
0.6801000000000005,-3763.6711019121312
0.6900000000000004,-3860.259174072548
0.6901000000000005,-3861.2348111650786
0.7000000000000004,-3960.9913030531984
0.7001000000000005,-3961.998944385403
0.7100000000000004,-4065.1387967644805
0.7101000000000005,-4066.1806134551794
0.7200000000000004,-4172.941409218342
0.7201000000000005,-4174.019801094739
0.7300000000000004,-4284.665061561458
0.7301000000000005,-4285.782690455062
0.7400000000000004,-4400.6057942517355
0.7401000000000005,-4401.765623583016
0.7500000000000004,-4521.094494773847
0.7501000000000005,-4522.299836907089
0.7600000000000005,-4646.502591004176
0.7601000000000006,-4647.757164277885
0.7700000000000005,-4777.248957030318
0.7701000000000006,-4778.556954936909
0.7800000000000005,-4913.808355111127
0.7801000000000006,-4915.174530870464
0.7900000000000005,-5056.721842994595
0.7901000000000006,-5058.151613824133
0.8000000000000005,-5206.609722593296
0.8001000000000006,-5208.109299449552
0.8100000000000005,-5364.187813127571
0.8101000000000006,-5365.764363770784
0.8200000000000005,-5530.288128697673
0.8201000000000006,-5531.949984909057
0.8300000000000005,-5705.885473101347
0.8301000000000006,-5707.642397224503
0.8400000000000005,-5892.132107955546
0.8401000000000006,-5893.995640387175
0.8500000000000005,-6090.4036263368425
0.8501000000000006,-6092.387545386841
0.8600000000000005,-6302.360680558393
0.8601000000000006,-6304.481621317704
0.8700000000000006,-6530.033630898931
0.8701000000000007,-6532.311934026016
0.8800000000000006,-6775.941154237136
0.8801000000000007,-6778.402055451393
0.8900000000000006,-7043.260599940383
0.8901000000000007,-7045.935938773608
0.9000000000000006,-7336.079798858751
0.9001000000000007,-7339.01054492022
0.9100000000000006,-7659.782052642259
0.9101000000000007,-7663.022168881879
0.9200000000000006,-8021.439106822879
0.9201000000000007,-8025.281537592743
0.9210000000000006,-8060.081415074345
0.9220000000000006,-8099.215995260202
0.9230000000000006,-8138.855551694423
0.9240000000000006,-8179.0132869272065
0.9250000000000006,-8219.702928143486
0.9260000000000006,-8260.938755333289
0.9270000000000006,-8302.73563137864
0.9280000000000006,-8345.109034215584
0.9290000000000006,-8388.075091245551
0.9300000000000006,-8431.650616187446
0.9301000000000007,-8436.04235817916
0.9310000000000006,-8475.85314858126
0.9320000000000006,-8520.700996175427
0.9330000000000006,-8566.21328045435
0.9340000000000006,-8612.409985589398
0.9350000000000006,-8659.312011127044
0.9360000000000006,-8706.941228761818
0.9370000000000006,-8755.320543580154
0.9380000000000006,-8804.473960204272
0.9390000000000006,-8854.42665431436
0.9400000000000006,-8905.205050082426
0.9401000000000007,-8910.329359861087
0.9410000000000006,-8956.836904114072
0.9420000000000006,-9009.35139656581
0.9430000000000006,-9062.779230186752
0.9440000000000006,-9117.152738126388
0.9450000000000006,-9172.50600145624
0.9460000000000006,-9228.87497747513
0.9470000000000006,-9286.297640007524
0.9480000000000006,-9344.814133065982
0.9490000000000006,-9404.466939434973
0.9500000000000006,-9465.301065949265
0.9501000000000007,-9471.45126419964
0.9510000000000006,-9527.364247490957
0.9520000000000006,-9590.707172021364
0.9530000000000006,-9655.383729305519
0.9540000000000006,-9721.45128638704
0.9550000000000006,-9788.970993341976
0.9560000000000006,-9858.008123395182
0.9570000000000006,-9928.632452140377
0.9580000000000006,-10000.918681385934
0.9590000000000006,-10074.946914080498
0.9600000000000006,-10150.80318788821
0.9601000000000007,-10158.492861490275
0.9610000000000006,-10228.580076325532
0.9620000000000006,-10308.37736799254
0.9630000000000006,-10390.302836398623
0.9640000000000006,-10474.473115280918
0.9650000000000006,-10561.01469725278
0.9660000000000006,-10650.06507724076
0.9670000000000006,-10741.774066654736
0.9680000000000006,-10836.305309827156
0.9690000000000006,-10933.83804126961
0.9700000000000006,-11034.569131147764
0.9701000000000007,-11044.826312630164
0.9710000000000006,-11138.715477631147
0.9720000000000006,-11246.51681919173
0.9730000000000006,-11358.239058540476
0.9740000000000006,-11474.178214131327
0.9750000000000006,-11594.665147014613
0.9760000000000006,-11720.071253086713
0.9770000000000006,-11850.81536745239
0.9780000000000006,-11987.372204460535
0.9790000000000006,-12130.28276245129
0.9800000000000006,-12280.167268953566
0.9801000000000007,-12295.56591272397
0.9810000000000006,-12437.741449057896
0.9820000000000007,-12603.837196346281
0.9830000000000007,-12779.429158306124
0.9840000000000007,-12965.669390892526
0.9850000000000007,-13163.933212213138
0.9860000000000007,-13375.880900257107
0.9870000000000007,-13603.542295196708
0.9880000000000007,-13849.435334152102
0.9890000000000007,-14116.736285525934
0.9900000000000007,-14409.531350018973
0.9901000000000008,-14440.406212918686
0.9910000000000007,-14733.2012774117
0.9920000000000007,-15095.033471957955
0.9930000000000007,-15505.244981322558
0.9940000000000007,-15978.799415217582
0.9950000000000007,-16538.895431084482
0.9960000000000007,-17224.39755302352
0.9970000000000007,-18108.16349628323
0.9980000000000007,-19353.761634089333
0.9990000000000007,-21483.125715155664
0.9999,-28556.720080288807
